2026-04-30 11:22:12.698 [main] INFO  com.idea.BankCopilotApplication-Starting BankCopilotApplication using Java 23.0.2 with PID 96343 (/Users/qi.wangwq/IdeaProjects/BankCopilot/bank-copilot/target/classes started by qi.wangwq in /Users/qi.wangwq/IdeaProjects/BankCopilot)
2026-04-30 14:32:27.491 [ForkJoinPool.commonPool-worker-2] INFO  com.idea.service.AssistantService-assistant chat start, userId=1, message=今晚跨行转账，最晚啥时候到
2026-04-30 14:32:29.887 [ForkJoinPool.commonPool-worker-2] INFO  com.idea.service.AssistantService-assistant intent parsed, userId=1, intent=other
2026-04-30 14:32:29.956 [http-nio-8081-exec-6] INFO  com.idea.interceptor.TokenInterceptor-===== TokenInterceptor 进来了，请求路径：/assistant/chat/stream
2026-04-30 14:32:29.957 [http-nio-8081-exec-6] INFO  com.idea.interceptor.TokenInterceptor-当前用户id为：1
2026-04-30 14:32:29.957 [http-nio-8081-exec-6] INFO  com.idea.interceptor.TokenInterceptor-token验证成功
2026-04-30 14:32:58.490 [http-nio-8081-exec-7] INFO  com.idea.interceptor.TokenInterceptor-===== TokenInterceptor 进来了，请求路径：/assistant/chat/stream
2026-04-30 14:32:58.492 [http-nio-8081-exec-7] INFO  com.idea.interceptor.TokenInterceptor-当前用户id为：1
2026-04-30 14:32:58.492 [http-nio-8081-exec-7] INFO  com.idea.interceptor.TokenInterceptor-token验证成功
2026-04-30 14:32:58.494 [ForkJoinPool.commonPool-worker-2] INFO  com.idea.service.AssistantService-assistant chat start, userId=1, message=转账多久到账？
2026-04-30 14:33:00.836 [ForkJoinPool.commonPool-worker-2] INFO  com.idea.service.AssistantService-assistant intent parsed, userId=1, intent=other
2026-04-30 14:33:00.917 [http-nio-8081-exec-8] INFO  com.idea.interceptor.TokenInterceptor-===== TokenInterceptor 进来了，请求路径：/assistant/chat/stream
2026-04-30 14:33:00.918 [http-nio-8081-exec-8] INFO  com.idea.interceptor.TokenInterceptor-当前用户id为：1
2026-04-30 14:33:00.919 [http-nio-8081-exec-8] INFO  com.idea.interceptor.TokenInterceptor-token验证成功
2026-04-30 14:34:59.376 [http-nio-8081-exec-9] INFO  com.idea.interceptor.TokenInterceptor-===== TokenInterceptor 进来了，请求路径：/assistant/chat/stream
2026-04-30 14:34:59.378 [http-nio-8081-exec-9] INFO  com.idea.interceptor.TokenInterceptor-当前用户id为：1
2026-04-30 14:34:59.378 [http-nio-8081-exec-9] INFO  com.idea.interceptor.TokenInterceptor-token验证成功
2026-04-30 14:34:59.384 [ForkJoinPool.commonPool-worker-3] INFO  com.idea.service.AssistantService-assistant chat start, userId=1, message=我挺不爽的，想投诉一下
2026-04-30 14:35:01.883 [ForkJoinPool.commonPool-worker-3] INFO  com.idea.service.AssistantService-assistant intent parsed, userId=1, intent=other
2026-04-30 14:35:04.158 [http-nio-8081-exec-10] INFO  com.idea.interceptor.TokenInterceptor-===== TokenInterceptor 进来了，请求路径：/assistant/chat/stream
2026-04-30 14:35:04.160 [http-nio-8081-exec-10] INFO  com.idea.interceptor.TokenInterceptor-当前用户id为：1
2026-04-30 14:35:04.160 [http-nio-8081-exec-10] INFO  com.idea.interceptor.TokenInterceptor-token验证成功
2026-04-30 14:35:18.075 [http-nio-8081-exec-1] INFO  com.idea.interceptor.TokenInterceptor-===== TokenInterceptor 进来了，请求路径：/assistant/chat/stream
2026-04-30 14:35:18.077 [http-nio-8081-exec-1] INFO  com.idea.interceptor.TokenInterceptor-当前用户id为：1
2026-04-30 14:35:18.077 [http-nio-8081-exec-1] INFO  com.idea.interceptor.TokenInterceptor-token验证成功
2026-04-30 14:35:18.078 [ForkJoinPool.commonPool-worker-3] INFO  com.idea.service.AssistantService-assistant chat start, userId=1, message=我要投诉！
2026-04-30 14:35:18.090 [http-nio-8081-exec-2] INFO  com.idea.interceptor.TokenInterceptor-===== TokenInterceptor 进来了，请求路径：/assistant/chat/stream
2026-04-30 14:35:18.091 [http-nio-8081-exec-2] INFO  com.idea.interceptor.TokenInterceptor-当前用户id为：1
2026-04-30 14:35:18.092 [http-nio-8081-exec-2] INFO  com.idea.interceptor.TokenInterceptor-token验证成功
2026-04-30 14:36:03.025 [http-nio-8081-exec-3] INFO  com.idea.interceptor.TokenInterceptor-===== TokenInterceptor 进来了，请求路径：/assistant/chat/stream
2026-04-30 14:36:03.027 [http-nio-8081-exec-3] INFO  com.idea.interceptor.TokenInterceptor-当前用户id为：1
2026-04-30 14:36:03.027 [http-nio-8081-exec-3] INFO  com.idea.interceptor.TokenInterceptor-token验证成功
2026-04-30 14:36:03.028 [ForkJoinPool.commonPool-worker-3] INFO  com.idea.service.AssistantService-assistant chat start, userId=1, message=银行卡找不到了我该先做哪一步
2026-04-30 14:36:05.863 [ForkJoinPool.commonPool-worker-3] INFO  com.idea.service.AssistantService-assistant intent parsed, userId=1, intent=other
2026-04-30 14:36:05.915 [http-nio-8081-exec-4] INFO  com.idea.interceptor.TokenInterceptor-===== TokenInterceptor 进来了，请求路径：/assistant/chat/stream
2026-04-30 14:36:05.916 [http-nio-8081-exec-4] INFO  com.idea.interceptor.TokenInterceptor-当前用户id为：1
2026-04-30 14:36:05.916 [http-nio-8081-exec-4] INFO  com.idea.interceptor.TokenInterceptor-token验证成功
2026-04-30 14:36:11.322 [http-nio-8081-exec-5] INFO  com.idea.interceptor.TokenInterceptor-===== TokenInterceptor 进来了，请求路径：/assistant/chat/stream
2026-04-30 14:36:11.323 [http-nio-8081-exec-5] INFO  com.idea.interceptor.TokenInterceptor-当前用户id为：1
2026-04-30 14:36:11.323 [http-nio-8081-exec-5] INFO  com.idea.interceptor.TokenInterceptor-token验证成功
2026-04-30 14:36:11.324 [ForkJoinPool.commonPool-worker-3] INFO  com.idea.service.AssistantService-assistant chat start, userId=1, message=银行卡丢失后如何处理？
2026-04-30 14:36:13.708 [ForkJoinPool.commonPool-worker-3] INFO  com.idea.service.AssistantService-assistant intent parsed, userId=1, intent=other
2026-04-30 14:36:13.758 [http-nio-8081-exec-6] INFO  com.idea.interceptor.TokenInterceptor-===== TokenInterceptor 进来了，请求路径：/assistant/chat/stream
2026-04-30 14:36:13.760 [http-nio-8081-exec-6] INFO  com.idea.interceptor.TokenInterceptor-当前用户id为：1
2026-04-30 14:36:13.760 [http-nio-8081-exec-6] INFO  com.idea.interceptor.TokenInterceptor-token验证成功
